,$\mu$,$\lambda$,"$
u_1$","$
u_2$","$
u_3$",$k$,$M$
10,0.772916141968647,1.251132185241728,1.1350720557078642,-3.6277122267971333,-2.1548514895076627,"[1.         1.00005402 1.00021645 1.00048843 1.00087191 1.00136624
 1.00197833 1.00271081 1.0035688  1.00455868 1.0056885  1.00697055
 1.00841429 1.01003726 1.01186031 1.01391088 1.01622594 1.0188565
 1.02187983 1.02541439]","[  0.           9.40437272  18.77488705  28.07747303  37.27762417
  46.33972977  55.22787627  63.9042566   72.32943148  80.46168321
  88.25632215  95.66545815 102.63491433 109.10499767 115.00675559
 120.25877792 124.76162581 128.38665692 130.96536499 132.24849961]"
11,1.0049472575984593,1.7029788880052714,-7.736799306036457,-5.054165462339046,-2.6926517232503024,"[1.         1.00005302 1.0002126  1.00048033 1.00085557 1.00134397
 1.00194809 1.0026725  1.00352286 1.00451373 1.00564588 1.00693558
 1.00839162 1.0100424  1.01191583 1.01404119 1.01646353 1.01926763
 1.02255102 1.02651215]","[  0.          12.22746967  24.4102204   36.50326484  48.46175031
  60.23574514  71.78036379  83.04416797  93.97419072 104.51623773
 114.60716404 124.18159122 133.16282027 141.4686635  149.00003337
 155.63250328 161.20919314 165.52877677 168.28585683 169.00131204]"
12,0.5770874593218551,1.3558232841272502,1.2635080822538445,-4.242532328408392,-0.3388003943133846,"[1.         1.00002057 1.00008243 1.00018609 1.00033237 1.00051876
 1.00075018 1.00102623 1.00134822 1.00171775 1.00213668 1.00260719
 1.0031318  1.00371346 1.00435557 1.00506219 1.00583121 1.00667493
 1.00759897 1.00860837]","[  0.           7.02227543  14.02305362  20.98078945  27.87384106
  34.68013785  41.37782503  47.94438149  54.35697267  60.59226618
  66.62632455  72.43448136  77.99119163  83.26986141  88.24263143
  92.88010726  97.14245946 101.00714143 104.4332312  107.37907634]"
13,1.376886689086421,1.7707368039101308,-1.4769887868171345,-3.077643446441967,1.0297102808676684,"[1.         0.99997837 0.9999135  0.99980543 0.9996542  0.99945991
 0.99922266 0.9989426  0.99861987 0.99825468 0.99784725 0.99739784
 0.99691187 0.99638142 0.99581053 0.99519974 0.99454962 0.99386083
 0.99313407 0.99237015]","[  0.          16.76249368  33.52099236  50.27147252  67.0098536
  83.73196941 100.43353914 117.1101385  133.75717018 150.36983594
 166.94310314 183.47167951 199.94030754 216.3576561  232.71084179
 248.99279438 265.19596644 281.31229962 297.3331936  313.24947487]"
14,0.4780910493507884,1.8095058967779702,4.734175045911872,2.365340626421246,-1.6407177807923992,"[1.         1.00000939 1.00003743 1.00008364 1.00014771 1.00022847
 1.00032496 1.00044881 1.00058148 1.00072918 1.00089089 1.00106552
 1.00125184 1.00144856 1.00166501 1.00188316 1.00210891 1.00234096
 1.00257805 1.00281887]","[ 0.          5.81868669 11.62586258 17.4100709  23.15994023 28.86426634
 34.51202103 40.08584432 45.58225004 50.98675869 56.28800919 61.47470418
 66.53562593 71.45965385 76.22533163 80.83665922 85.27586265 89.53158028
 93.59249057 97.44732486]"
15,0.9951510655181655,1.2569283046513129,1.7590333706432126,2.5888109876148233,1.9445603302371186,"[1.         0.99990949 0.99963728 0.99918346 0.99854492 0.99771955
 0.9967041  0.99549095 0.99407832 0.99245781 0.99062477 0.98856575
 0.98626871 0.98372322 0.9809139  0.9778205  0.97441704 0.97068206
 0.96657629 0.96205705]","[  0.          12.12156246  24.27858811  36.50493074  48.83387006
  61.29522537  73.91528985  86.7213546   99.72606681 112.94397736
 126.37352932 140.01975817 153.87316006 167.90585033 182.07982562
 196.35553197 210.67415602 224.94642461 239.04275237 252.85108587]"
16,0.60181376595859,1.3697266375162584,-0.3871700747653195,-0.955389268227659,-1.4550660933537607,"[1.         1.0000187  1.00007491 1.00016889 1.00030111 1.00047222
 1.00068307 1.00093471 1.0012284  1.00156564 1.00194815 1.00237793
 1.00285724 1.00338866 1.0039751  1.00460085 1.00530155 1.00606695
 1.00690148 1.0078101 ]","[  0.           7.32503351  14.63891153  21.93044602  29.18838331
  36.40137069  43.55792209  50.64638238  57.65489029  64.57133887
  71.38333405  78.07814998  84.64267993  91.06337811  97.32620945
 103.4223797  109.32737765 115.02944581 120.51197802 125.75745751]"
17,1.3415130233258437,1.0619595069347505,-3.875628164548692,-6.33320501455014,-2.8356252592816547,"[1.         1.00007848 1.00031495 1.00070167 1.00124168 1.00193976
 1.00278223 1.0037818  1.00493251 1.00625297 1.00773473 1.0094191
 1.01130985 1.01344691 1.01587472 1.01866934 1.02195368 1.02595239
 1.03119538 1.03979301]","[  0.          16.32543871  32.60833293  48.8013356   64.8544825
  80.71415852  96.30939772 111.57424325 126.42203523 140.77102101
 154.50539824 167.52864165 179.68966344 190.82651567 200.71861641
 209.07706904 215.46013479 219.11124087 218.41113747 207.24192095]"
18,1.3929668186195447,0.7227718300468188,1.2763424564322623,1.792139860081103,-3.2063477058671186,"[1.         0.99998433 0.99993736 0.99985831 0.99976326 0.99964256
 0.99949475 0.99933437 0.99917688 0.99899648 0.99882942 0.99864472
 0.99849487 0.9983224  0.99817281 0.99803897 0.99792166 0.99782099
 0.9977514  0.99769948]","[  0.          16.95896412  33.918035    50.87685366  67.82802826
  84.76871711 101.69304245 118.58364218 135.41650961 152.19075275
 168.86265049 185.43138373 201.83356586 218.08433024 234.12014886
 249.91460115 265.43350848 280.64093641 295.4899547  309.94928967]"
19,0.4127873774836631,1.6013138402055227,3.999636979534751,1.1763230525502495,-1.4810782643029228,"[1.         1.00001882 1.00007528 1.00016931 1.00030082 1.00046972
 1.00067583 1.00091901 1.00119907 1.00151581 1.00187847 1.00227232
 1.0027036  1.00317241 1.00367887 1.00422318 1.00480559 1.00542646
 1.00608262 1.00678065]","[ 0.          5.02385175 10.03748461 15.03069316 19.99329883 24.91516281
 29.78619885 34.59638513 39.33577582 43.99451162 48.55058309 53.01137359
 57.35930219 61.58399416 65.6750361  69.62197003 73.41428784 77.04142485
 80.48661491 83.74848057]"
20,1.4551000557363756,0.9685711986315317,-5.423072530775412,2.8910178669886024,1.162612696398523,"[1.         0.999918   0.99967166 0.99926017 0.9986819  0.99793479
 0.99701614 0.99592418 0.99465395 0.99320237 0.99156587 0.98974016
 0.9877215  0.98550545 0.9830893  0.98046945 0.97764309 0.97460495
 0.97135701 0.96789633]","[  0.          17.73189282  35.56263201  53.5900165   71.90960555
  90.61364298 109.7897757  129.52058865 149.86667452 170.90479159
 192.67768049 215.22205616 238.5549029  262.67777185 287.56454214
 313.17156084 339.42999905 366.2579045  393.5274673  421.1046738 ]"
21,0.33868653838097845,0.9097752551094748,-5.949127290974983,-7.009198927153455,-2.5733395304275777,"[1.         1.00019181 1.00077475 1.00177997 1.00328007 1.0054063
 1.00850856 1.01395289 1.01991742 1.01816633 1.01816971 1.01816971
 1.01816976 1.01710101 1.01710261 1.01696402 1.01696402 1.01696402
 1.01138743 1.01072803]","[  0.           4.10432486   8.09097302  11.82619949  15.13928999
  17.77875221  19.30049226  18.40186447  14.95445385  14.99080237
   9.48959964   7.49597407  -3.68964228   4.87557597   1.21579352
  -4.74462643 -12.06493036  14.6533578    2.28142802 -40.85542682]"
22,0.32738879700165463,1.8092837883304553,-4.286403092140047,-7.116553410076394,-4.021805101584823,"[1.         1.00020203 1.00082461 1.00190813 1.00356602 1.00601858
 1.00993605 1.01971467 1.01884125 1.01804253 1.01707014 1.01553935
 1.01353553 1.00969248 0.99592852 0.99592911 0.99608636 0.99608636
 0.99608636 0.99608901]","[ 0.00000000e+00  3.96315482e+00  7.78744511e+00  1.13187822e+01
  1.43639489e+01  1.66339243e+01  1.75196068e+01  1.36018194e+01
  1.50273137e+01  1.60193329e+01  1.66648384e+01  1.71990261e+01
  1.73588066e+01  1.78465606e+01  1.30094691e+01 -1.88061807e+02
 -4.33026862e+02 -2.22815040e+01  9.50926545e+01 -5.24123178e+04]"
23,0.9276273694157475,0.6849303513172847,-4.968402993815997,2.4496857507095884,-1.0371491309364655,"[1.         0.9999473  0.99978915 0.99952576 0.99915693 0.99868276
 0.99810332 0.99741875 0.99662924 0.99573509 0.99473671 0.99363466
 0.99242965 0.99112256 0.9897258  0.98822271 0.98662327 0.98492917
 0.9831426  0.98126595]","[  0.          11.2991223   22.63146294  34.02974989  45.52486409
  57.14701991  68.92333346  80.87826821  93.03294812 105.40471992
 118.00677685 130.84785059 143.93199246 157.25843399 170.79754157
 184.5753566  198.55868553 212.72770072 227.05752783 241.51951328]"
24,0.31945527259765594,0.31884823967803433,4.354746237738544,-3.093583026369835,-4.444234013330593,"[1.         1.00033988 1.00139311 1.00329367 1.00642176 1.01278287
 1.01702704 1.01671575 1.01632257 1.01492433 1.01492433 1.01492433
 1.01492433 1.01492468 1.01492468 1.01492468 1.01492468 1.01492463
 1.01474424 1.01474424]","[ 0.00000000e+00  3.87534802e+00  7.65270440e+00  1.11495862e+01
  1.39405394e+01  1.43450513e+01  1.46966672e+01  1.79171972e+01
  2.11273243e+01  2.45525406e+01  2.54468856e+01  1.72906387e+01
  1.84656857e+01  6.11273495e+01 -2.93273569e+02  1.56694179e+02
  1.34461830e+02 -5.39943210e+03 -1.60926289e+02 -4.79960585e+00]"
25,0.6927463979546093,1.650873646432116,2.9315895023039875,-4.787916406143483,1.4801913330829652,"[1.         0.99997375 0.99989509 0.99976432 0.99958194 0.99934868
 0.99906547 0.99873349 0.99835419 0.99792928 0.99746078 0.99695106
 0.99640859 0.99582812 0.99521715 0.99458012 0.99392203 0.99324855
 0.99256598 0.99188131]","[  0.           8.43117791  16.84560518  25.22647193  33.55684946
  41.81963294  49.99748547  58.072786    66.02757826  73.84352932
  81.50188663  88.98344987  96.22065214 103.26580868 110.06553234
 116.59683854 122.83610107 128.75912172 134.34122705 139.55739834]"
26,0.5191764926832003,1.4268349054251277,-7.327818869754527,0.6984231941496235,1.4422275014591444,"[1.         0.99992069 0.9996825  0.99928462 0.99872572 0.9979998
 0.99710808 0.99604484 0.99480512 0.99338301 0.99176958 0.98995883
 0.98793987 0.98570096 0.98322828 0.98050552 0.97750964 0.97422238
 0.9706128  0.96664548]","[  0.           6.32190695  12.65037471  18.99183151  25.35243869
  31.73948412  38.15736907  44.61196126  51.10807051  57.64980725
  64.23979948  70.88483657  77.58058346  84.32875786  91.12713687
  97.97118968 104.85548009 111.76638612 118.68945931 125.60312202]"
27,0.6098907397196096,1.9225491500882597,0.29897036784317343,0.309442197836856,-4.381792190891531,"[1.         1.00008225 1.0003301  1.00074683 1.00133816 1.00211263
 1.00308176 1.00421995 1.00559946 1.0072215  1.00911733 1.01133063
 1.01392249 1.01698766 1.0206814  1.02529461 1.03168771 1.04354629
 1.04969912 1.04900045]","[ 0.          7.41547116 14.77225888 22.01090276 29.07032402 35.88683942
 42.39305977 48.52890511 54.20193057 59.33104752 63.81639538 67.53861291
 70.34953829 72.0506508  72.35277806 70.7711563  66.11541067 53.3238014
 45.0451263  44.64443348]"
28,1.4625553743228095,0.7967604889378654,-5.083384450393998,-0.4003541379944542,-5.020566244830706,"[1.         1.00004087 1.00016385 1.00036991 1.00066077 1.00103885
 1.00150735 1.00207035 1.00273283 1.0035008  1.00438187 1.00538445
 1.00651944 1.00779887 1.00924587 1.01086664 1.0126899  1.01474485
 1.01706914 1.01971349]","[  0.          17.79775786  35.54511245  53.19135498  70.68515467
  87.97423494 105.00503333 121.7223248  138.0688255  153.98477347
 169.40710049 184.26952271 198.5007013  212.02483197 224.81664825
 236.69720631 247.60541316 257.42899132 266.03738318 273.27257898]"
29,1.4267873344774733,0.7116195838665336,-0.8310772560660213,1.3495889357909574,-0.13926084600506616,"[1.         0.99994661 0.99978618 0.99951793 0.99914673 0.99866748
 0.99808262 0.99738864 0.99658995 0.99568683 0.99467702 0.9935616
 0.99233623 0.99100793 0.98957201 0.98802543 0.98637457 0.98461437
 0.98274645 0.98077244]","[  0.          17.38229751  34.83434918  52.42624632  70.21907319
  88.28391954 106.67951202 125.4739443  144.71253853 164.45329335
 184.72365838 205.58915142 227.09778455 249.26623483 272.10327436
 295.68965835 319.99794649 345.06949213 370.9048199  397.49780136]"
30,1.2735421450123907,1.3958474210309895,-1.504097142730946,-1.985515427047976,-0.18843930738912107,"[1.         0.99998936 0.99995746 0.99990434 0.99983005 0.99973468
 0.99961834 0.99948117 0.99932332 0.99914499 0.99894638 0.99872773
 0.99848932 0.99823143 0.9979544  0.99765857 0.99734433 0.9970121
 0.99666233 0.99629549]","[  0.          15.50440553  31.00541164  46.49960187  61.98352567
  77.45368135  92.90649904 108.3383235  123.74539735 139.1238436
 154.46964856 169.7786455  185.04649681 200.26867682 215.44045605
 230.5568829  245.61276798 260.6026663  275.52086619 290.36136307]"
31,1.0752909434284907,0.6327322464634453,-5.609153548655966,1.1479253585710376,-2.507219735828419,"[1.         0.99999216 0.99996875 0.99993044 0.99987411 0.99980324
 0.99971667 0.99961456 0.99949301 0.99935682 0.99920388 0.99902982
 0.99883897 0.99862489 0.99838976 0.99812503 0.99782781 0.99748885
 0.99709783 0.99663506]","[  0.          13.0904539   26.1756068   39.24980254  52.30756843
  65.34147939  78.34380912  91.30512077 104.2157664  117.06034175
 129.82307338 142.48552314 155.02031002 167.39828407 179.57766001
 191.50838036 203.11982592 214.31512955 224.95244472 234.81085308]"
32,0.35313946569433785,0.9799282003743962,-2.3094061149603906,1.0108666068997492,-2.497633784198257,"[1.         1.00007017 1.00028133 1.00063552 1.00113621 1.00177513
 1.00257102 1.00352411 1.00464155 1.00593247 1.00740846 1.00908442
 1.01097904 1.0131184  1.01553404 1.01838458 1.02158111 1.02529892
 1.02975167 1.03533078]","[ 0.          4.29399667  8.55574774 12.7527048  16.85169366 20.8207416
 24.6232782  28.22401463 31.58514653 34.66649037 37.42472071 39.81233981
 41.77645401 43.2559841  44.18033904 44.42079968 43.91733837 42.48906849
 39.88124284 35.6477389 ]"
33,1.1161496682599412,0.8813674228183012,-4.145217797648847,-0.12954889174341755,-4.546129217016898,"[1.         1.00004598 1.00018433 1.00041626 1.00074382 1.00116999
 1.0016987  1.00233436 1.00308408 1.00395525 1.00495734 1.00610194
 1.00740338 1.00887941 1.01055433 1.01245383 1.0146167  1.01709359
 1.01995765 1.02331288]","[  0.          13.58048433  27.11118123  40.54188634  53.82154463
  66.89778935  79.71643742  92.22121133 104.35590472 116.05298531
 127.2467484  137.86382547 147.82347761 157.03551929 165.39574208
 172.78693023 179.06553354 184.05522074 187.52539414 189.16525971]"
34,1.0530896491013242,1.3943113064479142,-3.010418210491671,-2.8744293335220643,0.8285652220290247,"[1.         0.99998196 0.99992786 0.99983779 0.9997119  0.9995504
 0.99935355 0.99912169 0.99885521 0.9985546  0.99822331 0.99785745
 0.99745973 0.99703101 0.99657223 0.99608445 0.99556883 0.99502664
 0.99445925 0.99386816]","[  0.          12.81992534  25.63320194  38.43314708  51.21301009
  63.96593829  76.68494296  89.36286544 101.99234157 114.56576977
 127.07577048 139.5059454  151.85922972 164.12174509 176.28392963
 188.33577649 200.26681563 212.06610051 223.72220236 235.22320958]"
35,1.012142155180225,1.9311015445667739,4.744420126288055,-3.1052898960001816,1.8685109221230505,"[1.         0.99996052 0.99984202 0.99964445 0.99936766 0.99901147
 0.99857561 0.99805982 0.99746373 0.99678696 0.99602904 0.99518951
 0.99428267 0.99328439 0.99220422 0.99104207 0.98979763 0.98847065
 0.9870609  0.98556821]","[  0.          12.32218316  24.64240151  36.95866637  49.26893892
  61.57110575  73.8629523   86.14213727  98.40616288 110.65234847
 122.87779273 135.07935837 147.2596838  159.40636044 171.5187897
 183.59307032 195.62463284 207.60848019 219.53914884 231.41064951]"
36,0.43261626254280305,0.9362993024027778,-6.711015459411299,-3.879104304642007,0.8021738180415463,"[1.         0.99999398 0.99997631 0.99994814 0.99991206 0.99986477
 0.99981583 0.99976663 0.99972201 0.99968782 0.99967058 0.99968086
 0.99972863 0.99982116 0.99998305 1.00023169 1.00059342 1.001124
 1.00185395 1.00290449]","[ 0.          5.26361578 10.50710911 15.71024239 20.8525555  25.91120981
 30.86594631 35.69301165 40.36808168 44.86534031 49.15716233 53.20285184
 56.9818243  60.44846084 63.56028216 66.2640263  68.49614383 70.15477921
 71.15107855 71.29221683]"
37,0.5426969555665876,1.8641684387694903,-3.715726836852177,0.4138693726745881,-3.1990106043367286,"[1.         1.00006091 1.00024417 1.00055144 1.00098552 1.00155047
 1.0022518  1.0030661  1.00404063 1.00516744 1.00645671 1.00792097
 1.00957626 1.01144256 1.01354649 1.01597734 1.01870707 1.02184175
 1.02549663 1.02986383]","[ 0.          6.60118919 13.16647538 19.65965897 26.04393342 32.28154327
 38.33339387 44.16846301 49.73361189 54.98950761 59.8893782  64.38268354
 68.41377706 71.92052089 74.83132415 77.02797093 78.45039532 78.94164996
 78.30812204 76.2537407 ]"
38,0.8973554373796884,1.582564401935647,-5.022188045146075,-2.0958187557276506,-0.8304907083859181,"[1.         1.0000025  1.00001003 1.00002272 1.00004077 1.00006449
 1.00009416 1.0001304  1.00017352 1.00022434 1.00028352 1.00035186
 1.00043029 1.0005198  1.00062151 1.00073666 1.00086152 1.00100589
 1.00116756 1.00134812]","[  0.          10.92369316  21.83943447  32.73925027  43.61512325
  54.4589694   65.26262209  76.01779469  86.71608906  97.3489328
 107.90759375 118.38314117 128.7664285  139.04807215 149.21843094
 159.26758617 169.18769693 178.9645274  188.58891617 198.04975225]"
39,0.8602242604326424,1.515540977092808,-6.742353473697371,-0.2685763605394076,-1.732005075081168,"[1.         1.0000058  1.00002323 1.00005242 1.00009387 1.00014728
 1.00021364 1.00029331 1.00038691 1.00049518 1.00061537 1.00075398
 1.00090964 1.00108347 1.00127671 1.00149074 1.0017271  1.00198747
 1.00227371 1.00258785]","[  0.          10.47157501  20.93484926  31.38148981  41.80308003
  52.19115722  62.53705208  72.83197216  83.06691055  93.23262058
 103.32096603 113.32017303 123.22095856 133.01283829 142.68490659
 152.22579235 161.62361237 170.86592167 179.93966081 188.83109892]"
40,0.38442026206806945,1.1107662644704677,2.3275411495463665,-0.2610184485198612,-0.22040026699899506,"[1.         0.99998329 0.99993316 0.99984958 0.99973254 0.99958199
 0.99939789 0.99918017 0.99892876 0.99864357 0.99832452 0.99797149
 0.99759349 0.99717564 0.99672436 0.99623967 0.99572157 0.99517007
 0.99458521 0.993967  ]","[ 0.          4.68034486  9.36159052 14.04463734 18.7303849  23.41973152
 28.11357386 32.81280651 37.51832155 42.23100807 46.95175173 51.68143429
 56.41837304 61.16728877 65.92729473 70.69913221 75.48351596 80.2811316
 85.09263301 89.9186395 ]"
41,0.7162370805538445,0.7352892739731055,-2.7416243978543324,-0.2276761221768675,0.5182096928238753,"[1.         0.99995989 0.99983953 0.9996388  0.99935751 0.99899541
 0.99855213 0.99802272 0.99741255 0.99671824 0.99593874 0.99507286
 0.99411927 0.9930765  0.99193841 0.99070998 0.98938616 0.98796463
 0.9864428  0.98481448]","[  0.           8.72141754  17.45158439  26.19924819  34.97315259
  43.78203553  52.6346267   61.54381482  70.51392407  79.55641192
  88.68102226  97.89773922 107.21681273 116.64877734 126.21271157
 135.90843544 145.7530968  155.75952882 165.94120774 176.32045076]"
42,1.1691680804879943,1.8416629101950512,-2.014702428436742,2.567805385818235,-0.2588935506990131,"[1.         0.99995563 0.99982237 0.9996     0.99928807 0.99888944
 0.99840013 0.99782137 0.99715292 0.99639455 0.995546   0.99460702
 0.99357447 0.99245216 0.99123793 0.98993134 0.98853194 0.98703924
 0.98545531 0.98377584]","[  0.          14.23740197  28.49370098  42.78774838  57.1382982
  71.56166628  86.07744498 100.70171217 115.45047464 130.33877648
 145.38055962 160.58852468 175.97904194 191.55548479 207.32943401
 223.30810995 239.49707306 255.90014279 272.51352614 289.34572196]"
43,1.166696098726053,1.4247739314621226,-5.381099645180964,2.383525531815738,0.3589603656323854,"[1.         0.99994299 0.99977186 0.99948629 0.99908628 0.99857076
 0.99793919 0.99719067 0.99632416 0.99533847 0.9942323  0.99300418
 0.99165662 0.99018228 0.98858209 0.98685456 0.98499841 0.98301189
 0.98089373 0.9786426 ]","[  0.          14.20911403  28.44794723  42.74603766  57.13236907
  71.6355576   86.28321628 101.10195881 116.11713166 131.35258511
 146.83043749 162.57083927 178.58290852 194.8933612  211.50901461
 228.43827791 245.68484696 263.25121576 281.13355071 299.32432454]"
44,0.42852118267981754,1.1868486395663567,1.1708757790323894,-5.196574927033277,0.8113077153553787,"[1.         0.99999709 0.99998877 0.99997646 0.99995745 0.99993774
 0.99991797 0.99990097 0.99989035 0.99988551 0.99989771 0.99993029
 0.99999045 1.00008097 1.0002195  1.00041211 1.00067742 1.00102988
 1.00149715 1.00210707]","[ 0.          5.21225757 10.39538535 15.52016103 20.55610552 25.47345465
 30.24055296 34.82482258 39.19222589 43.30357857 47.12376157 50.60929681
 53.71417474 56.38129062 58.55872164 60.17496444 61.1389956  61.35295901
 60.68234276 58.92696732]"
45,0.33709919044678893,0.8517309492777351,-7.395051177141876,-7.102065447719904,-2.171284381974908,"[1.         1.00018241 1.00073513 1.00168372 1.00309077 1.0050564
 1.00785735 1.01233876 1.02024248 1.01780687 1.01782877 1.01798536
 1.01798536 1.0178198  1.0178198  1.01782288 1.01782288 1.01782305
 1.01782615 1.01782591]","[  0.           4.08614315   8.06152919  11.7999852   15.14145864
  17.85149055  19.53748097  19.24034694  14.32769074  12.26239368
  13.87363976   5.50773058  12.46087039   4.32128739   3.67603565
  -4.82143969 -13.34626981 -24.67572021 -36.47492625 -59.57602845]"
