,$\mu$,$\lambda$,"$
u_1$","$
u_2$","$
u_3$",$k$,$M$
10,0.825277815531198,0.8456252196721045,-2.080559425599052,0.3099963953384979,1.8292131684170618,"[1.         0.99969921 0.99879126 0.99725979 0.99507612 0.99219722
 0.98856226 0.98409093 0.97867131 0.97215074 0.96431486 0.95485156
 0.94327618 0.92876829 0.9096857  0.88137855 0.82437949 0.81697296
 0.80771819 0.79699068]","[  0.          20.12095749  40.39710445  60.98749409  82.04639262
 103.7325718  126.20034767 149.60131424 174.07359735 199.72844079
 226.62370448 254.70876124 283.71531742 312.89063875 340.27137521
 359.55776317 345.72216318 404.3391707  472.07591814 551.94097545]"
11,1.0236773508191037,1.8172650456970803,0.29168733548732995,-7.088401823827872,-4.366940506801847,"[1.         1.00036716 1.00148505 1.00341438 1.0062858  1.01035358
 1.01620537 1.02584682 1.04106952 1.03924548 1.03673133 1.03217501
 1.03217501 1.03217501 1.03217504 1.03217504 1.03217504 1.03202865
 1.03202912 1.03202912]","[ 0.00000000e+00  2.48134166e+01  4.89384441e+01  7.16173407e+01
  9.19264919e+01  1.08589284e+02  1.19459903e+02  1.19027496e+02
  9.77624089e+01  1.04143899e+02  1.07571156e+02  1.05409273e+02
  1.86179410e+01  1.79301162e+02  5.73861078e+01 -7.30953990e+05
 -1.44730327e+02 -1.05963094e+02  4.97277404e+00 -8.41377374e+01]"
12,0.49549170791909347,1.3238363133910362,4.4046260793241405,-3.186792448269636,-1.7395528499854165,"[1.         1.00023169 1.00093461 1.00213263 1.00387154 1.00622632
 1.00932181 1.01336923 1.01877465 1.02651507 1.04111497 1.05094429
 1.04868386 1.04586042 1.04279637 1.03913029 1.03439728 1.02752824
 0.9886718  0.98867184]","[  0.          12.02536265  23.81198224  35.11348158  45.66625177
  55.17529945  63.28872654  69.54824956  73.2619066   73.07958378
  63.74252195  53.76895226  54.02612078  53.37647583  51.23829152
  47.76723016  43.07478537  37.40047482 -15.53270433 -48.48720007]"
13,0.42973198222623654,0.6957658175577321,-4.320130155020648,-7.301596994733645,-4.6094845902082975,"[1.         1.00116773 1.00519668 1.01731225 1.01731225 1.0173313
 1.01733129 1.01356442 1.01356442 1.01356427 1.01370767 0.99845861
 0.99845861 0.99845861 0.99845861 0.99845861 0.99845861 0.99847262
 0.99847262 0.99847262]","[ 0.00000000e+00  1.02470268e+01  1.87031278e+01  1.76640502e+01
  1.66582651e+01 -3.15875257e+01 -1.63439562e+02 -7.47822344e+01
 -3.60730872e+01  2.13150961e+01  4.38836569e+01  7.93384932e+01
  1.01444221e+02  1.98039960e+01 -6.75914716e+01  9.85598456e+01
  1.87324080e+02 -9.57516700e+04 -9.07813685e+01 -3.78107870e+01]"
14,1.186121597661616,1.1018466923480563,-2.023202790035884,2.0808710257790475,-4.458868814737255,"[1.         1.0000568  1.00022937 1.00052376 1.00095056 1.0015254
 1.00226917 1.00320952 1.00437951 1.00582568 1.00760306 1.0097829
 1.01245877 1.01577614 1.01988252 1.02505289 1.03171166 1.04065585
 1.0538032  1.08236705]","[   0.           28.83154475   57.36254016   85.28192474  112.25790983
  137.92602521  161.88116003  183.66270432  202.7437594   218.51260587
  230.25393432  237.11799762  238.07598363  231.88385096  216.8259184
  190.66349792  149.97328813   88.91857446   -5.77817488 -203.75178041]"
15,1.2823689270190317,1.7983043393268545,2.934896220715446,-2.8064146862474715,-1.6144646525032562,"[1.         1.00004391 1.00017633 1.00039909 1.00071537 1.00112968
 1.00164693 1.00227566 1.00302431 1.00390361 1.00492629 1.00610745
 1.00746492 1.00901987 1.01079757 1.0128285  1.01514762 1.01780489
 1.02085786 1.02438421]","[  0.          31.20339583  62.277859    93.0940274  123.52166961
 153.42924319 182.68348508 211.14877783 238.68679255 265.1557887
 290.40992078 314.29835491 336.66413206 357.34263351 376.15948365
 392.92753109 407.44386682 419.47809182 428.76892371 435.00327027]"
16,1.131816273530913,0.46565581991733146,-7.028536714748946,1.0860697221152753,-2.397969469065386,"[1.         0.99992689 0.99969049 0.99923297 0.99833852 0.99833852
 0.99833852 0.99833852 0.99833852 0.99833854 0.99833856 0.99833856
 0.99834483 0.99834483 0.99834484 0.99834484 0.99834484 0.99834484
 0.99834484 0.99834484]","[ 0.00000000e+00  2.75657365e+01  5.51749478e+01  8.28812566e+01
  1.10821006e+02  1.37755552e+02  1.65119930e+02  2.24889878e+01
  2.16373697e+02  2.40358760e+02  1.42540112e+00 -5.35129413e+06
 -7.16365833e+01  6.35067824e+01 -1.29433759e+02  3.65700231e+02
 -2.44913840e+02 -8.22095134e+01  4.05156837e+02 -5.94554657e+02]"
17,0.916050546369007,0.48047655268680234,4.087681746727808,2.0876598866673346,1.9217949150168323,"[1.         0.99950223 0.998022   0.99557403 0.99211595 0.98757968
 0.98179079 0.97447586 0.96513282 0.95266587 0.94344373 0.94346617
 0.93772347 0.93664131 0.93664034 0.93664043 0.9366405  0.9366405
 0.9366405  0.9366405 ]","[    0.            22.48779461    45.97659705    71.11234162
    98.20926677   127.21030846   157.91323883   189.78761195
   221.85084305   252.12717422   288.93078412    49.40070539
    45.01992043    43.48749252    40.20756461    51.44009404
   156.7134392    480.66554286   257.29384073 12617.71974589]"
18,1.4081945710975892,0.9904570036917798,-6.812445865312076,-5.586895461277826,1.940997112033867,"[1.         1.00003221 1.00014083 1.00021245 1.00036967 1.00058165
 1.00075796 1.00099928 1.00130359 1.0017288  1.00229601 1.00307562
 1.00414073 1.00558974 1.00758609 1.01033914 1.01423957 1.02018412
 1.03148092 1.03937119]","[  0.          34.20212329  67.88352036 100.72894055 132.24228116
 162.14772344 190.43089506 216.71825282 240.88325831 262.66151214
 281.92411152 298.40416799 311.84611372 321.93655355 328.21742667
 330.0781142  326.41652373 314.84493433 286.3637834  243.69617865]"
19,1.2606154643545566,1.072587912941068,2.885641819976323,2.1291372573842287,-0.9821536575838961,"[1.         0.99983666 0.99935017 0.99854567 0.9974232  0.99600262
 0.99427902 0.99227623 0.98998399 0.98740673 0.98455763 0.98143625
 0.9780407  0.97437544 0.97042831 0.96620829 0.96170967 0.9569336
 0.95187438 0.94653163]","[  0.          30.73396586  61.69585334  93.09692029 125.13175352
 157.93280787 191.63485231 226.27527159 261.93292303 298.62367689
 336.30101329 374.93019434 414.45852793 454.78870396 495.8668229
 537.53806426 579.68990808 622.16464382 664.82082105 707.48594635]"
20,0.4039044431900478,1.4773189340197823,0.426625701400587,-6.691418858816094,0.6323987362266923,"[1.         1.00001405 1.00005523 1.00013104 1.00024262 1.0004059
 1.0006142  1.00085794 1.00105988 1.00066941 1.00066949 1.0006711
 1.00067091 1.00386087 1.00386087 1.00393442 1.00393458 1.01365458
 1.01365458 1.01365458]","[ 0.00000000e+00  9.77970005e+00  1.92252053e+01  2.79874406e+01
  3.56795289e+01  4.18531539e+01  4.59260989e+01  4.70650709e+01
  4.37932637e+01  3.18478996e+01 -5.76604182e+02 -2.65665078e-01
  6.76075881e+00  1.69797502e+00 -4.54042127e+01 -3.32226955e+01
 -5.52283530e+01 -8.27813113e+01 -1.14826234e+02 -1.70706773e+02]"
21,1.0461547139371385,1.1352102699671214,-5.439110727440554,0.8184904994612685,0.45102114263688353,"[1.         0.99981025 0.99924028 0.99828356 0.99693587 0.99518696
 0.99302203 0.99042845 0.98738594 0.98387429 0.97986902 0.97534134
 0.9702647  0.96460599 0.95833386 0.95141475 0.94381755 0.93551252
 0.9264737  0.91668378]","[  0.          25.50121135  51.17007024  77.17790776 103.69296066
 130.88793242 158.94341326 188.03081131 218.33489412 250.03260077
 283.30322341 318.32469554 355.25325269 394.23957913 435.39532793
 478.80299457 524.48468099 572.40216865 622.43936104 674.3763466 ]"
22,0.9515150015041081,1.30978180195706,-0.14786403637169965,-0.5243769670815182,-2.9819761629605215,"[1.         1.0001139  1.00045822 1.00104101 1.00187616 1.00297742
 1.00437924 1.00611548 1.00823517 1.01080448 1.01391452 1.01769696
 1.02236724 1.0282251  1.0358974  1.04689804 1.07070056 1.07677109
 1.07421492 1.07137335]","[  0.          23.13541301  46.06985617  68.59866934  90.50957926
 111.5808057  131.56957056 150.21273765 167.21404865 182.23206058
 194.86014062 204.59103213 210.7469084  212.36918763 207.8273625
 193.54199465 149.4308498  129.88421661 124.58382197 117.17720254]"
23,1.2710873164166188,0.9584392949872207,4.24474403156408,-3.8906415198465067,-4.012818774750871,"[1.         1.00030145 1.00120901 1.00273554 1.00490804 1.00777911
 1.011431   1.01604852 1.02197175 1.03002544 1.04350251 1.0575315
 1.05580901 1.05404033 1.05178708 1.04952738 1.04920126 1.0492724
 1.04927137 1.04927137]","[    0.            30.8948678     61.45040665    91.29122063
   119.970855     146.93451787   171.45038204   192.54451781
   208.68691736   216.94174956   207.40609863   185.71708844
   200.37712644   213.24222295   224.74307191   230.80624941
   167.45461315 -3540.93480444  -130.81268399  -778.07284143]"
24,0.7453992531645441,0.546130394511184,4.789447798999397,1.7523471029037454,1.9221497762929323,"[1.         0.99952508 0.99810298 0.99569764 0.9922522  0.98763589
 0.98165319 0.97394242 0.9637606  0.94927381 0.92409053 0.91189233
 0.92730375 0.93118517 0.93118517 0.93118529 0.93118564 0.93118564
 0.93118564 0.93118564]","[ 0.00000000e+00  1.82378912e+01  3.69658048e+01  5.65750343e+01
  7.72713252e+01  9.91191360e+01  1.21920582e+02  1.45200904e+02
  1.67997466e+02  1.87684451e+02  1.47181441e+01  6.46640058e+00
  1.56042884e+01  1.12991966e+02  1.74904307e+01  1.41985546e+01
  4.12776271e+04  7.62015808e+03 -1.64474953e+01  6.73988038e+02]"
25,1.3844484030643482,0.6793554596757798,-6.144119839775476,-1.328560489962685,-3.008702516314078,"[1.         1.00013162 1.00052939 1.00118889 1.00212075 1.00334841
 1.00485991 1.00668187 1.0088432  1.01138431 1.01433105 1.01775275
 1.02172077 1.02636145 1.03186431 1.03853837 1.04701908 1.05906706
 1.0846488  1.08349529]","[  0.          33.67661038  67.15024849 100.21626676 132.66916558
 164.30384206 194.89756411 224.2493456  252.11743396 278.27162957
 302.44352176 324.35022982 343.64435487 359.91199847 372.60022682
 380.85002726 383.11733476 375.42814125 335.74554147 345.08236539]"
26,1.3056476995615338,1.0861558678299406,2.785567482603149,-4.663750577544213,-2.385098895508944,"[1.         1.00021414 1.00085489 1.00192199 1.00341893 1.00535234
 1.00773926 1.01061855 1.01405496 1.01814864 1.02307983 1.02917791
 1.03715863 1.04931592 1.06988241 1.06723809 1.06723809 1.06723809
 1.06723809 1.06723789]","[  0.          31.74283325  63.18978481  94.03301166 123.9431572
 152.55978451 179.48364356 204.26555937 226.37982277 245.17646054
 259.77964845 268.84658048 269.85501922 255.65121888 207.97679438
 209.02273299 178.30779388 143.19284419  70.84995805  58.01025953]"
27,0.8682988463373695,0.42997219005301923,-2.0323241243649983,3.437864714613009,-1.0195009516600724,"[1.         0.99960045 0.99846648 0.99671187 0.99440266 0.9915824
 0.98824517 0.98438881 0.9799811  0.97500538 0.96942513 0.96319814
 0.9562698  0.94856599 0.93997828 0.93033573 0.91933559 0.90631532
 0.88923727 0.85150263]","[  0.          21.28354259  43.29783437  66.39239612  90.59266303
 115.70319645 141.45119    167.44367492 193.2482417  218.30913808
 241.99859879 263.59514968 282.252399   296.99309063 306.62579916
 309.65315699 303.98562381 285.94648586 246.51009831 127.64584056]"
28,0.43882779716686093,1.5030476173888854,0.1513573342373249,-1.6674054351269874,0.36563471334143216,"[1.         0.99989057 0.99956203 0.99901371 0.99824445 0.99725264
 0.99603618 0.99459252 0.99291868 0.99101104 0.98886574 0.98647822
 0.98377167 0.9808549  0.97767068 0.9742108  0.9704664  0.96642771
 0.96208459 0.95742684]","[  0.          10.68482063  21.36746825  32.04563731  42.7167546
  53.37784006  64.02535973  74.65506999  85.26185677  95.83952845
 106.38066197 116.87632854 127.30604667 137.66899949 147.94325345
 158.10871154 168.14125938 178.01195788 187.68628305 197.1231859 ]"
29,1.4036864321438327,0.9843979068827464,-6.949914412708185,-0.3099442063011466,-1.2045001935753108,"[1.         0.99995228 0.9998099  0.99957461 0.99924952 0.99883892
 0.99830711 0.99771114 0.99703589 0.99625484 0.99542075 0.99452387
 0.99352928 0.99248452 0.99139261 0.99024307 0.98901582 0.98766546
 0.98766546 0.98766548]","[ 0.00000000e+00  3.41844463e+01  6.84019483e+01  1.02683670e+02
  1.37057030e+02  1.71543915e+02  2.06247381e+02  2.41091724e+02
  2.76128729e+02  3.11471585e+02  3.46998479e+02  3.82756130e+02
  4.18935244e+02  4.55400315e+02  4.92197301e+02  5.29386876e+02
  5.67608394e+02  6.07173364e+02 -7.26378003e-26  6.75532382e+02]"
30,0.34308619111332317,1.480749306265932,-7.183712205815606,-0.17692107644947708,-0.4487605095468181,"[1.         0.99997723 0.99990904 0.99979586 0.99963842 0.99943773
 0.99919513 0.9989123  0.99857931 0.99821516 0.99781507 0.99738158
 0.99691764 0.99642661 0.99591237 0.99537933 0.99483252 0.99427764
 0.99374033 0.99319835]","[  0.           8.35263658  16.69748326  25.02663263  33.33194203
  41.60491397  49.83657469  58.0173503   66.13883637  74.18765996
  82.15292487  90.02173563  97.78002766 105.41243605 112.90216018
 120.23082425 127.37833332 134.32272479 141.03189486 147.49134262]"
31,0.7324086153187652,1.1247245630943792,2.3869304439939167,0.9760941123087319,-4.012434702550983,"[1.         1.00020605 1.00083173 1.00188958 1.00341926 1.00547149
 1.00813471 1.01152936 1.01586826 1.02151569 1.02924065 1.04140041
 1.06271808 1.06121043 1.05939391 1.05761148 1.05533927 1.05307194
 1.05019244 1.04732082]","[   0.           17.77115196   35.16473715   51.79241667   67.24000098
   81.05197234   92.7088932   101.57835954  106.84501361  107.34270092
  101.06713696   82.9194243    40.91573574   30.7201184    17.51931234
    0.32335971  -19.9369625   -44.70779277  -72.6258027  -105.66147786]"
32,0.6259606923533589,0.39732585095349976,-6.0801608268726515,-6.210624511274425,0.5865867770747526,"[1.         1.000494   1.00177753 1.00376732 1.00669632 1.01158079
 1.02832814 1.02832814 1.02832814 1.0283282  1.0283282  1.02832333
 1.02832335 1.02832335 1.02819117 1.0281931  1.02819307 1.02819307
 1.02819311 1.02819311]","[ 0.00000000e+00  1.51732692e+01  2.98705176e+01  4.34494726e+01
  5.49909762e+01  6.25105615e+01  5.24148245e+01  5.88845298e+01
 -3.57267091e+03  7.35592140e+01  6.59911804e+01  5.38194290e+01
  8.73005311e+01  4.45745830e+01  4.72704759e+01 -3.40716405e+03
  8.55120322e+01  5.03631963e+01  1.53951861e+02 -1.74327385e-11]"
33,0.846778810398277,1.4671476359226707,-4.779652045456262,0.6782988660632681,1.4439142828251583,"[1.         0.99974196 0.99896532 0.99765986 0.99581205 0.99339972
 0.99039335 0.98675464 0.98243672 0.9773787  0.97150515 0.96471937
 0.95689829 0.94788022 0.93744899 0.92529317 0.91095077 0.89366425
 0.87198108 0.84227655]","[  0.          20.63798915  41.39234766  62.38011803  83.71465569
 105.5079982  127.86861357 150.89636238 174.68402789 199.30929309
 224.82985255 251.27484176 278.6311368  306.82462513 335.68600299
 364.9166257  393.98010141 421.93361848 446.92934691 464.53241651]"
34,0.7655456136960196,1.20776929070778,5.553192987436805,2.1587722588157012,-1.1959167963424546,"[1.         0.99989265 0.99956886 0.99904044 0.99830239 0.99735258
 0.99620306 0.99486957 0.99332809 0.99161051 0.98968888 0.98760854
 0.98531537 0.98284883 0.98019587 0.97736148 0.97434027 0.97113015
 0.96773186 0.96413472]","[  0.          18.64610409  37.32542647  56.06321716  74.88196123
  93.79671019 112.80205433 131.87133886 151.0015166  170.12314212
 189.21649988 208.16446068 226.96154568 245.47378928 263.62719208
 281.31264018 298.42818501 314.87029217 330.51911543 345.27043254]"
35,0.8838320831824378,1.4265522274784455,-3.0919777345989914,2.4888332486148554,0.7441440404856712,"[1.         0.99973264 0.99892916 0.99758352 0.99568647 0.99322486
 0.99018256 0.9865386  0.9822713  0.9773513  0.97175089 0.96543533
 0.95836369 0.9504895  0.9417591  0.93209778 0.9214129  0.90957317
 0.89639289 0.88156004]","[  0.          21.54825637  43.25947278  65.28752268  87.76759298
 110.80681502 134.47442014 158.79176527 183.72410099 209.17513484
 234.96630565 260.8460357  286.48105772 311.45172171 335.24964474
 357.29647671 376.92319853 393.37640617 405.80955272 413.12976553]"
36,1.2625094528826413,0.8485679502038904,-5.478889124019911,0.9290799244525472,-0.5330920057461945,"[1.         0.99985333 0.99941375 0.99867049 0.9976244  0.99625714
 0.99456135 0.99250822 0.99007563 0.9872259  0.98390668 0.98004138
 0.97553493 0.97553519 0.97553519 0.97553482 0.97553482 0.97553482
 0.97553482 0.97553482]","[    0.            30.77936608    61.78619631    93.26169519
   125.44045784   158.59644813   192.99742543   228.98876745
   266.93102614   307.28123828   350.62351332   397.75959756
   449.72106689   542.25958849   600.15861829 -1864.84583089
   635.87963111 -2590.43520228 -4432.7202306   -134.58263281]"
37,0.8427258888431781,1.5619454928623933,5.32999992106113,-2.30506523311747,-0.5131231216398753,"[1.         0.99999704 0.99998837 0.99997463 0.99995685 0.99993669
 0.99991612 0.99989718 0.99988082 0.99987381 0.99987859 0.99989968
 0.99994218 1.00001194 1.00011555 1.00026048 1.00045516 1.00070914
 1.0010332  1.00143965]","[  0.          20.51041122  40.96423448  61.30482441  81.47542227
 101.41909204 121.07867361 140.39675068 159.31535801 177.77649852
 195.72143652 213.09098377 229.82535658 245.8640943  261.14596988
 275.60887583 289.18968566 301.82407666 313.44630068 323.98888407]"
38,1.4864810951567915,0.9017795200670131,-3.476960669744221,-0.8888733216116078,-2.751472857266204,"[1.         1.00005974 1.00024031 1.00054578 1.00098302 1.00156179
 1.00229491 1.00319848 1.00429217 1.00559976 1.00714902 1.00896164
 1.0110912  1.01357632 1.01647565 1.01984934 1.02378376 1.02839263
 1.03383629 1.04035384]","[  0.          36.17038258  72.19343018 107.9198062  143.1962153
 177.8635349  211.75508133 244.69506255 276.49723533 306.96378635
 335.88491242 363.04227232 388.19092804 411.08015374 431.43846769
 448.96796372 463.3264952  474.11974819 480.84977096 482.78956765]"
39,1.4752950690385493,0.9867994475159314,-4.6069605190601255,-1.7403881551902742,-1.8233879272321367,"[1.         1.00004836 1.00019422 1.00044036 1.00079128 1.00123889
 1.00180357 1.00248518 1.00330361 1.0042529  1.00533792 1.00658129
 1.00800581 1.00959261 1.01139237 1.01338415 1.01562654 1.01811714
 1.02089075 1.02398204]","[  0.          35.9010044   71.67283945 107.18527015 142.30598043
 176.91362782 210.86282054 244.02423934 276.24290822 307.39907129
 337.3631083  365.97397158 393.06465123 418.55785896 442.23159492
 464.02627364 483.6991543  501.15762299 516.22268462 528.71930214]"
40,0.827860616128923,0.49254828581276644,-1.6713391208638813,-7.09379563231744,-4.35634066233516,"[1.         1.00092503 1.00360352 1.00834395 1.01762772 1.01762772
 1.01762772 1.01518091 1.01518101 1.01520533 1.01520507 1.01520507
 1.01521497 1.01425664 1.01425712 1.01425712 1.01425712 1.01425712
 1.01425712 1.01425726]","[ 0.00000000e+00  2.02681574e+01  4.04716271e+01  5.85873324e+01
  6.79942633e+01  7.91759190e+01  5.80813548e+01  5.64800458e+01
 -3.03467693e+02 -3.15671304e+04  1.47723743e+02  6.74104738e+01
  1.27280086e+02 -1.04093134e+03  3.50169748e+02  2.00521578e+02
  1.61445679e+02  2.69188537e+01  1.77870565e+02  1.63237889e+02]"
41,0.8781248305147871,0.3665045379701114,-5.526509398826816,-1.7870146104233244,-4.709352349384339,"[1.         1.00053749 1.00213939 1.00482124 1.00875677 1.01448528
 1.02367017 1.03909436 1.03882664 1.03735518 1.03644517 1.03644517
 1.03644517 1.03644517 1.03644517 1.03660249 1.03660024 1.03660025
 1.03792555 1.03770157]","[    0.            21.39989928    42.80761203    63.85501603
    83.81212495   101.54944137   114.07561935   116.53665312
   134.45409881   153.60554238   171.63482563   183.6928994
   166.10386489 -5954.33149334   168.39528387   209.44172591
   275.59513465    25.65662776   292.80120207   268.88849706]"
42,0.6401268552376833,0.6264081805950517,0.5924206908746985,-7.261235552918533,-0.7734306897538303,"[1.         1.00052371 1.00207042 1.0046604  1.00849453 1.01469045
 1.01469791 1.01469791 1.01469791 1.01327406 1.01327546 1.01352377
 1.01352402 1.01352402 1.01370307 1.01370307 1.01370314 1.01370314
 1.0136784  1.0136784 ]","[ 0.00000000e+00  1.55182238e+01  3.05431251e+01  4.42473623e+01
  5.51792345e+01  6.01175765e+01  5.29474205e+01 -4.46720225e+01
  6.92233967e+01  6.21726863e+01  8.54155792e+01  7.90968623e+00
  3.75105458e+01 -8.76370849e+01  1.13753581e+01  7.97160546e+01
 -3.28878632e+04 -6.09612133e+04 -1.85210961e+02  2.77579345e+02]"
43,0.46553341789829394,0.4875475333464687,1.1788839089048846,-5.140441515839023,-1.5067795977740892,"[1.         1.00062441 1.00250347 1.00572474 1.01074585 1.0196704
 1.0196704  1.0196704  1.01967061 1.01941966 1.01706424 1.01698362
 1.01244658 1.01244658 1.01249807 1.01266388 1.01266396 1.01266753
 1.01266845 1.01267444]","[ 0.00000000e+00  1.12844639e+01  2.21840899e+01  3.19641701e+01
  3.91736112e+01  3.97924371e+01 -1.58053495e+02  3.62139924e+01
  3.44397826e+01  6.34034737e+01  2.61981423e+01  8.49337530e+01
  7.47084043e+01  7.20522725e+01  1.54392179e+02 -1.30499434e+05
 -4.71474837e+02  3.42659211e+01 -2.21016477e+02  1.09772385e+02]"
